sentence_id,sentence,answer
590d7f9fa3417fd4c1fd7949d4ab8b1e,"There is growing evidence that dependence on automobile travel contributes to insufficient physical activity, transport­-related carbon dioxide emissions, and traffic congestion.","자동차 이동에 대한 의존이 불충분한 신체 활동, 교통 관련 이산화 탄소 배출, 그리고 교통 체증에 기여한다는 늘어나는 증거가 있다"
a86523828dd913940f7793636ffab2d2,It was a good feeling at first.,처음에는 좋은 느낌이었다.
3a93dd19d789c63b4ae02f30f1bdf432,"""Today, we're going to talk about cutting up a Thanksgiving holiday favorite―pumpkin pie.""","“오늘, 우리는 추수감사절에 인기 있는 것인 호박 파이를 자르는 것에 대해 이야기할 거예요.”"
e81d2cb23c457e7e4a1a168345a0ee23,How does it smell?,그건 무슨 향이 날까?
4d8c8911e09b1605408c53c14f987c7e,"""Sire!"" said the poor man, slightly bewildered.","“폐하!"" 가난한 남자가 약간 당혹해서 말했다."
3705f687105baa24ed106242d19491e4,"Someone is likely to exclaim, ""That was a perfect shot!""","누군가는 ""그것은 완벽한 슛이었다!""라고 외칠 수 있다."
343b548ede685b0b7348c35a6532dfb6,"This is the way out,"" he says.","이 쪽이 출구야,”라고 그가 말했다."
5dbae37ece5113a4bdce0bd602093e2d,"This process emphasises that nature only becomes a resource when a human value is placed upon it, typically through the market, thus acquiring an instrumental value that previously did not exist.","이 과정은, 자연은 보통 시장을 통해 인간의 가치가 그 위에 놓일 때에야 자원이 되어 이전에는 존재하지 않았던 도구적 가치를 얻는다는 것을 강조한다."
aec374858d5b9d8115cc714127d218ec,"He died on December 23rd, 2000 at his home in Greenwich, Connecticut, U.S.",그는 2000년 12월 23일에 미국 코네티컷 주의 Greenwich에 있는 자신의 집에서 생을 마감했다.
a9ef4ee03d3a47262e7bc3711b8019c9,"Their venom is far deadlier than the venom of coral snakes, rattlesnakes, or even king cobras.","그들의 독은 산호초 뱀, 방울뱀, 혹은 심지어 코브라의 독보다 훨씬 더 치명적이다."
891e8314a394596036074db5bd60e53e,④ imprecise statements open to interpretation .,해석에 대해 열려 있는 부정확한 진술들이다
803fa22b9193c31a568dfdfbf7abe0d5,They are strange because demand for them increases as their price rises.,그것들(베블런재)은 그 가격이 상승함에 따라 그것들에 대한 수요가 증가하기 때문에 이상하다.
2f679b12440f60e483d48a6287bfbd76,"Also, the more often a sea snake or other venomous animal is attacked, the more likely it is to get hurt - even if it can defend itself.",또한 더 자주 바다뱀이나 다른 독을 사용하는 동물이 공격당할수록 스스로를 방어할 수 있다하더라도 다칠 가능성이 더 높아진다.
416a6f31d41b242bfcb75a779e6a773a,"Finally, an adequate dictionary usually takes at least a decade to prepare, and by the time it has been completed it is the dictionary of a changed language, simply because the meanings of words do not stay the same from year to year.","마지막으로 적절한 사전은 보통 만드는데 적어도 10년이 걸린다, 그리고 이것이 완성될 즈음에 이것은 단어의 의미가 매년 같은 채로 있지 않기 때문에 이것은 바뀐 언어의 사전이다."
803fa22b9193c31a568dfdfbf7abe0d5,They are strange because demand for them increases as their price rises.,그것들(베블런재)은 그 가격이 상승함에 따라 그것들에 대한 수요가 증가하기 때문에 이상하다.
138618806dc5af5345e2bcf70a8b3c18,"There is much evidence of this behavior in the markets for luxury cars, champagne, watches, and certain clothing labels.","고급 차, 샴페인, 시계 그리고 특정 의류 상표를 위한 시장들에 이러한 행동에 대한 많은 증거가 있다."
ccfaa55037a327e211e5b8e48e9a75fa,"However, concerns have been raised that cookies, which can track what people do online, may be violating privacy by helping companies or government agencies accumulate personal information.","하지만, 사람들이 온라인에서 무엇을 하는지에 대해 추적할 수 있는 cookie가 기업체나 정부기관으로 하여금 개인정보를 축적하도록 도움으로써 사생활을 침해할 수 있다는 우려가 제기되어왔다."
07146c33be8fae7de2d818e398ed6094,"➂ In advertisements, evidence from a few people gives enough credibility to what is advertised.","광고에서, 소수의 사람들로부터의 증거는 광고되는 것에 충분한 신뢰성을 준다."
b082012a69b48370fb9b93ac2cb91327,We may categorize 80% of all compliments in the data as adjectival in that they depend on an adjective for their positive semantic value.,우리는 자료에 있는 칭찬들의 80%를 그것들이 그것들의 긍정적인 의미론적 가치를 위해 형용사에 의존한다는 점에서 형용사적인 것으로 분류할 것이다.
bcd13ab6f0c7690ec24a024604f28f4c,Those different strategies together lead to poorer reading comprehension in contrast to reading the same texts on paper.,"똑같은 텍스트를 종이로 읽는 것과는 대조적으로, 그러한 여러 다른 전략들은 함께 독해력을 더 떨어지게 한다."
fb929f947dc207a7b211a5d7436d50ab,But a bloodhound dog can detect from a distance what the instruments cannot detect at the source!,하지만 블러드하운드 종의 개는 그 장비들이 출처에서 탐지하지도 못하는 것을 멀리서도 탐지할 수 있다.
db65df95b7f53b9436d2805d3e907f9a,"Also, desertification could occur because warmer temperatures draw moisture out of the soil.",또한 사막화는 더 따뜻한 기온이 토양으로부터 습기를 가져가기 때문에 발생할 수 있다.
9e1ae8a3940322cf581144ac8eef6c90,"Well into her discourse, a young African American boy, looking puzzled, asks, ""What is pumpkin pie?""","그녀의 이야기에 푹 빠져있을 때, 한 어린 아프리카계 미국인 소년이, 어리둥절해 보이면서, 질문한다. “호박 파이가 뭐예요?”"
5e11ca2c53785636c5520ea92b2b218f,"People began to swarm to the palace from every town and village in the country, people of all ranks and conditions, princes, merchants, farmers, priests, rich and poor, tall and short, fat and thin.","나라안에 모든 도시와 마을로부터 왕자들, 상인들, 농부들, 성직자들, 부유하고 가난한, 키가 크고 작은, 뚱뚱하고 가는 모든 계급과 조건의 사람들이 궁전에 들끓기 시작했다."
d073989fa24ae4322f86b86ea12593c1,Applying the right gear for the right type of book helps keep you safe on your reading trip.,올바른 책의 유형에 대한 올바른 기어를 적용하는 것이 당신이 책을 읽어가는 과정에서 안전을 유지하게 도와준다.
f518dc15f9752d858f408d139b7893f8,In the 1990s the extension of patent laws as the only intellectual property rights tool into the area of seed varieties started to create a growing market for private seed companies.,1990년대에 종자 변종의 영역으로 유일한 지적 재산권 도구로서의 특허법의 확장이 개인 종자 회사를 위한 성장하는 시장을 만들어내기 시작했다
1ab618c20fe8954b50e80dbf32d96c57,"In 1795 he moved to the village of Ivry­sur­Seine, where he began to offer preserved foods for sale, and in 1804 he set up a small factory to produce them.","1795년에 그는 Ivry­sur­Seine이라는 마을로 이사했다. 그리고 거기에서 그는 보존된 식품을 판매용으로 제공하는 것을 시작했다, 그리고 1804년에 그것들을 생산하기 위해서 작은 공장을 마련했다."
6be218da61b742c7725d62f7c097682b,"Even when we finally retired for the night, the inevitable Miss Gryce was still my companion.","마침내 밤에 잠자리에 들었을 지라도, 피할 수 없는 그라이스양은 여전히 나의 동반자였다."
330489e96c470639cceedfa6dd137feb,"Actually this proverb is, for the most part, not true.",사실 이 속담은 대부분의 경우에 진실이 아니다.
bc3de7859102d2ac3d5bd4f35d979bb9,The desire to make money may not be enough to keep you going through the difficult early period.,돈을 벌 욕구는 당신이 어려운 (사업의) 초기 단계를 겪는 것을 계속하게할 정도로 충분하지 않을 지도 모른다.
d1a32e4435d2727a5e5da3c2858b4558,Monday through Friday excluding legal holidays.,법정 공휴일을 제외한 월요일에서 금요일까지.
c255e1a72ef8a7be4405112a5893af19,"Therefore, cookies can greatly benefit individuals.",그러므로 cookie는 개인들에게 매우 유용할 수 있다.
74315dc05195e51e6bb84c7f22188c36,"Thunderstorms are extremely common in many parts of the world, for example, throughout most of North America.","천둥번개를 동반한 폭풍우는 세계 많은 곳에서 아주 흔하다, 예를 들어 대부분의 북미 대륙에 걸쳐."
3b15fd9219cc9440f14ff210fe2edcad,"This difficulty arises in part because his poetry emulates the style and tone of nineteenth-century English Romanticism, but the real difficulty concerns his choice of subject matter.",이 어려움은 부분적으로 그의 시가 19세기 영국 낭만주의의 양식과 분위기를 모방하기 때문에 발생하지만 진짜 어려움은 주제 문제에 대한 그의 선택에 관한 것이다
ee6bcd826f99ad9d3523cf5d9decb7d6,"On the contrary, archaeologists and assistants from the INA (Institute of Nautical Archaeology) needed more than a decade of year-round conservation before they could even catalog all the finds from an eleventh-century AD wreck they had excavated.","반면에, 해양고고학 연구소의 고고학자들과 보조원들은 심지어 그들이 발굴한 서기 11세기 난파선으로부터의 모든 보물들의 목록을 만들 수 있기 전까지 10년 이상의 연중 계속되는 보존이 필요했다"
73b09e791c5404cbb6c9888486cc347a,They need periodic maintenance―tasks that require specialized knowledge (such as how to install a toner cartridge or extract jammed paper) that tends to be unevenly distributed among users.,그것들은 사용자들 사이에서 불균일하게 분배되어 있는 경향이 있는 (토너 카트리지를 어떻게 설치하는지와 같은 혹은 걸린 종이를 어떻게 빼내는지와 같은) 전문적인 지식을 요구하는 일인 주기적인 유지관리를 필요로 한다.
af398d0ed42fc78c8fde03950a371793,"Many times people will surprise you with their willingness to help you out, so never assume that other people don't care about your stress.","많은 경우에 사람들은 여러분을 도우려는 그들의 의지로 여러분을 놀라게 할 것이다, 그러므로 다른 사람들이 여러분의 스트레스에 대해 신경쓰지 않는다고 절대 가정하지 마라."
